Kilometros,Tipo Combustible,Marca,Modelo,Edicion,Año,Color,Tipo de Vehiculo,Estatus de Vehiculo,Precio,Numero de Puertas
70504,Hibrido,Toyota,Corolla,Standard,2017,Negro,Coupe,Usado,13440,2
79256,Gasolina,Nissan,Altima,Standard,2009,Rojo,Compacto,Usado,5040,4
234697,Gas,Hyundai,Elantra,Sport,2002,Blanco,Sedan,Usado,4760,4
173920,Hibrido,Honda,Civic,Limited,2015,Blanco,Compacto,Usado,12096,2
120578,Gasolina,Honda,Civic,Sport,2018,Gris,Sedan,Usado,11200,2
186111,Gasolina,Ford,F150,Touring,2010,Gris,SUV,Usado,7280,4
252815,Gasolina,Ford,F150,Standard,2005,Rojo,Sedan,Usado,5600,2
253051,Gas,Hyundai,Elantra,Sport,2005,Rojo,Compacto,Usado,4284,2
266822,GLP,Chevrolet,Cruze,Standard,2011,Blanco,Sedan,Usado,5600,2
2299,Gasolina,BMW,X5,Sport,2004,Blanco,Compacto,Usado,9360,3
194591,Gasolina,Toyota,Corolla,Touring,2017,Verde,Coupe,Usado,11200,2
38812,GLP,Chevrolet,Cruze,Deluxe,2003,Negro,Sedan,Usado,8000,6
150176,GLP,Chevrolet,Cruze,Sport,2002,Rojo,Compacto,Usado,5040,2
191354,Hibrido,Toyota,Corolla,Limited,2001,Gris,Compacto,Usado,6048,2
135428,Gasolina,Hyundai,Elantra,Standard,2002,Gris,Coupe,Usado,5600,2
227083,Gasolina,Nissan,Altima,Limited,2005,Gris,Coupe,Usado,5600,4
167589,Gas,Hyundai,Elantra,Standard,2004,Azul,Sedan,Usado,4760,2
257704,GLP,Chevrolet,Cruze,Deluxe,2007,Blanco,Camioneta,Usado,7280,2
235817,Hibrido,Nissan,Altima,Deluxe,2003,Negro,Camioneta,Usado,8736,4
211890,Gasolina,Honda,Civic,Deluxe,2021,Rojo,Camioneta,Usado,14560,4
12855,Gasolina,Nissan,Altima,Deluxe,2014,Verde,Sedan,Usado,16000,4
7388,Gasolina,Honda,Civic,Sport,2003,Rojo,Sedan,Usado,10400,4
8372,GLP,Chevrolet,Cruze,Standard,2002,Rojo,Compacto,Usado,9360,2
188366,Gasolina,Honda,Civic,Sport,2002,Blanco,Compacto,Usado,5040,2
110468,Gasolina,Honda,Civic,Limited,2004,Rojo,SUV,Usado,7280,2
208643,Gas,Hyundai,Elantra,Limited,2015,Negro,Coupe,Usado,9520,4
155941,Gasolina,Hyundai,Elantra,Touring,2023,Azul,Sedan,Usado,13440,4
229323,Gasolina,Chevrolet,Cruze,Limited,2013,Verde,SUV,Usado,7280,2
286614,Gasolina,Toyota,Corolla,Sport,2009,Verde,Sedan,Usado,5600,2
189417,Gasolina,Chevrolet,Cruze,Standard,2016,Gris,SUV,Usado,14560,4
123625,Electrico,BMW,X5,Standard,2013,Azul,Compacto,Usado,7560,4
68766,GLP,Chevrolet,Cruze,Touring,2000,Gris,Sedan,Usado,5600,2
127241,Hibrido,Nissan,Altima,Deluxe,2016,Negro,Coupe,Usado,13440,4
134608,Gasolina,Toyota,Corolla,Limited,2012,Gris,Compacto,Usado,5040,2
226252,Gasolina,Ford,F150,Sport,2003,Gris,Sedan,Usado,5600,2
64495,Hibrido,Toyota,Corolla,Deluxe,2014,Gris,Camioneta,Usado,17472,4
222795,GLP,Ford,F150,Standard,2017,Negro,Coupe,Usado,11200,4
35330,Gasolina,Hyundai,Elantra,Deluxe,2019,Rojo,Camioneta,Usado,20800,2
268671,Electrico,BMW,X5,Deluxe,2007,Rojo,Compacto,Usado,7560,2
133847,GLP,Ford,F150,Deluxe,2002,Gris,SUV,Usado,7280,2
216793,GLP,Chevrolet,Cruze,Standard,2010,Rojo,Sedan,Usado,5600,4
154998,Gasolina,Nissan,Altima,Standard,2021,Verde,Coupe,Usado,11200,4
224289,Gasolina,BMW,X5,Touring,2019,Azul,Sedan,Usado,11200,4
81527,Gasolina,Nissan,Altima,Limited,2016,Azul,Sedan,Usado,11200,4
299955,Gasolina,Honda,Civic,Deluxe,2001,Azul,SUV,Usado,7280,4
238927,Gasolina,Nissan,Altima,Touring,2011,Gris,Sedan,Usado,5600,2
97890,Gasolina,Honda,Civic,Touring,2013,Rojo,Sedan,Usado,5600,2
14991,GLP,Ford,F150,Standard,2009,Blanco,Coupe,Usado,8000,2
13186,Hibrido,Honda,Civic,Touring,2007,Gris,Sedan,Usado,9600,2
187406,Hibrido,Nissan,Altima,Sport,2010,Verde,SUV,Usado,8736,2
114332,Gasolina,Toyota,Corolla,Limited,2015,Rojo,SUV,Usado,14560,2
209578,Gasolina,Nissan,Altima,Touring,2007,Gris,Coupe,Usado,5600,2
179682,Hibrido,Nissan,Altima,Limited,2021,Blanco,Camioneta,Usado,17472,2
269236,Electrico,BMW,X5,Sport,2021,Gris,Coupe,Usado,16800,2
42600,GLP,Chevrolet,Cruze,Touring,2014,Negro,Camioneta,Usado,20800,2
229828,GLP,Ford,F150,Sport,2006,Blanco,Coupe,Usado,5600,2
211136,Gasolina,Nissan,Altima,Sport,2008,Verde,SUV,Usado,7280,2
173663,Gasolina,Chevrolet,Cruze,Standard,2000,Gris,Coupe,Usado,5600,2
6760,Gas,Hyundai,Elantra,Touring,2016,Azul,Sedan,Usado,17680,4
244881,Gasolina,Honda,Civic,Sport,2019,Azul,Camioneta,Usado,14560,2
298115,Electrico,BMW,X5,Deluxe,2017,Azul,Camioneta,Usado,21840,4
71745,GLP,Chevrolet,Cruze,Deluxe,2005,Negro,Compacto,Usado,5040,4
199329,Gasolina,Ford,F150,Standard,2001,Gris,Coupe,Usado,5600,2
86804,Electrico,BMW,X5,Deluxe,2020,Azul,Compacto,Usado,15120,2
135570,GLP,Ford,F150,Touring,2023,Verde,SUV,Usado,17472,4
280978,Gasolina,Toyota,Corolla,Sport,2006,Gris,Sedan,Usado,5600,2
107818,GLP,Chevrolet,Cruze,Limited,2001,Gris,Sedan,Usado,5600,4
227329,GLP,Chevrolet,Cruze,Limited,2001,Blanco,Compacto,Usado,5040,2
259063,Gasolina,Hyundai,Elantra,Touring,2010,Blanco,Sedan,Usado,5600,4
287671,Gasolina,Toyota,Corolla,Standard,2005,Azul,SUV,Usado,7280,2
117305,Gasolina,Nissan,Altima,Deluxe,2002,Verde,Camioneta,Usado,7280,4
133452,Hibrido,Nissan,Altima,Sport,2017,Verde,Compacto,Usado,12096,4
18563,Gasolina,Hyundai,Elantra,Deluxe,2004,Gris,SUV,Usado,10400,2
198558,Gas,Hyundai,Elantra,Deluxe,2003,Gris,Compacto,Usado,4284,4
128991,Hibrido,Nissan,Altima,Standard,2015,Blanco,Sedan,Usado,13440,2
114762,Gasolina,Toyota,Corolla,Standard,2001,Verde,Coupe,Usado,5600,4
239785,Hibrido,Nissan,Altima,Standard,2013,Gris,Compacto,Usado,6048,4
18451,Gasolina,Hyundai,Elantra,Standard,2024,Negro,Coupe,Usado,19200,1
153882,Gasolina,Chevrolet,Cruze,Standard,2017,Negro,Sedan,Usado,11200,4
260712,Gasolina,Ford,F150,Standard,2018,Negro,SUV,Usado,14560,4
210136,Gasolina,Hyundai,Elantra,Standard,2014,Gris,Sedan,Usado,11200,2
263431,Gasolina,Hyundai,Elantra,Sport,2000,Negro,Sedan,Usado,5600,2
240464,Gasolina,Toyota,Corolla,Sport,2017,Verde,Compacto,Usado,10080,4
288672,Hibrido,Nissan,Altima,Deluxe,2003,Verde,Camioneta,Usado,8736,2
171211,GLP,Ford,F150,Touring,2010,Verde,Coupe,Usado,5600,2
108566,Gasolina,Chevrolet,Cruze,Standard,2003,Gris,SUV,Usado,7280,2
226789,Gasolina,BMW,X5,Touring,2024,Blanco,Camioneta,Usado,17472,4
50763,Gas,Hyundai,Elantra,Standard,2010,Rojo,Compacto,Usado,4284,2
161224,GLP,Chevrolet,Cruze,Limited,2018,Rojo,Coupe,Usado,11200,4
38137,GLP,Chevrolet,Cruze,Touring,2022,Gris,SUV,Usado,24960,4
202751,Gasolina,Toyota,Corolla,Deluxe,2008,Negro,Compacto,Usado,5040,4
94595,Gasolina,Toyota,Corolla,Touring,2018,Azul,Camioneta,Usado,14560,4
193467,Hibrido,Toyota,Corolla,Standard,2024,Azul,Compacto,Usado,14515,4
125233,Gasolina,BMW,X5,Touring,2011,Azul,Camioneta,Usado,7280,2
105967,Gasolina,BMW,X5,Deluxe,2013,Azul,Sedan,Usado,5600,4
239256,Hibrido,Toyota,Corolla,Limited,2000,Rojo,Coupe,Usado,6720,4
212619,Gasolina,Ford,F150,Standard,2012,Verde,Compacto,Usado,5040,4
255518,Hibrido,Toyota,Corolla,Touring,2008,Gris,Compacto,Usado,6048,4
174453,Hibrido,Honda,Civic,Deluxe,2005,Rojo,Sedan,Usado,6720,4
132431,Hibrido,Nissan,Altima,Sport,2002,Blanco,Sedan,Usado,6720,2
187622,Gasolina,Ford,F150,Limited,2010,Azul,Camioneta,Usado,7280,2
260915,Electrico,BMW,X5,Touring,2005,Negro,Compacto,Usado,7560,2
50846,GLP,Ford,F150,Touring,2002,Negro,Sedan,Usado,5600,4
291776,Gasolina,Nissan,Altima,Limited,2004,Azul,Sedan,Usado,5600,2
171392,Gasolina,Chevrolet,Cruze,Deluxe,2009,Verde,Coupe,Usado,5600,2
83303,Electrico,BMW,X5,Deluxe,2017,Azul,Coupe,Usado,16800,4
148468,Gasolina,Nissan,Altima,Deluxe,2002,Rojo,Coupe,Usado,5600,2
26746,Gasolina,Ford,F150,Touring,2006,Blanco,Compacto,Usado,7200,4
161848,Gasolina,Ford,F150,Sport,2012,Gris,SUV,Usado,7280,4
284882,Gasolina,Chevrolet,Cruze,Sport,2013,Azul,Sedan,Usado,5600,4
148406,Gasolina,Toyota,Corolla,Standard,2021,Rojo,Compacto,Usado,10080,2
201812,Gasolina,Hyundai,Elantra,Deluxe,2013,Negro,Compacto,Usado,5040,4
217246,Gasolina,BMW,X5,Deluxe,2021,Negro,SUV,Usado,14560,3
298598,Electrico,BMW,X5,Touring,2012,Blanco,Sedan,Usado,8400,2
121823,Hibrido,Honda,Civic,Deluxe,2017,Rojo,Coupe,Usado,13440,2
181203,Electrico,BMW,X5,Touring,2010,Blanco,Coupe,Usado,8400,4
206314,Gasolina,Nissan,Altima,Sport,2015,Negro,SUV,Usado,14560,4
208429,GLP,Ford,F150,Touring,2004,Blanco,Camioneta,Usado,7280,2
7490,Gasolina,Nissan,Altima,Standard,2008,Rojo,Compacto,Usado,9360,4
181211,GLP,Chevrolet,Cruze,Sport,2002,Gris,Sedan,Usado,5600,2
242768,Gasolina,Honda,Civic,Deluxe,2010,Blanco,Camioneta,Usado,7280,2
148234,Gasolina,BMW,X5,Limited,2019,Azul,SUV,Usado,14560,2
259808,Gasolina,Honda,Civic,Limited,2006,Rojo,Sedan,Usado,5600,2
68294,GLP,Chevrolet,Cruze,Deluxe,2006,Blanco,Camioneta,Usado,7280,4
182760,Gasolina,Nissan,Altima,Limited,2011,Gris,Camioneta,Usado,7280,2
167499,Gasolina,Hyundai,Elantra,Deluxe,2004,Blanco,Sedan,Usado,5600,4
269840,GLP,Chevrolet,Cruze,Standard,2015,Negro,Sedan,Usado,11200,2
110729,Gasolina,Honda,Civic,Deluxe,2005,Gris,Camioneta,Usado,7280,4
246050,Gasolina,Nissan,Altima,Touring,2003,Verde,Sedan,Usado,5600,1
168228,Gasolina,BMW,X5,Sport,2007,Negro,Sedan,Usado,5600,4
235731,Gasolina,Chevrolet,Cruze,Touring,2003,Rojo,Coupe,Usado,5600,2
29112,Gasolina,Nissan,Altima,Standard,2002,Blanco,SUV,Usado,10400,4
242664,Gasolina,Toyota,Corolla,Touring,2016,Gris,Compacto,Usado,10080,2
208677,Hibrido,Honda,Civic,Touring,2021,Negro,Camioneta,Usado,17472,2
142225,Gasolina,Toyota,Corolla,Deluxe,2014,Blanco,Sedan,Usado,11200,4
44631,Gasolina,Ford,F150,Deluxe,2023,Gris,SUV,Usado,24960,2
95027,Gasolina,Nissan,Altima,Touring,2009,Rojo,Coupe,Usado,5600,2
46535,Gasolina,Ford,F150,Touring,2004,Gris,SUV,Usado,10400,2
466,Hibrido,Honda,Civic,Limited,2012,Verde,Camioneta,Usado,16224,4
42599,Gasolina,Chevrolet,Cruze,Limited,2016,Rojo,Coupe,Usado,16000,4
288816,Gasolina,Honda,Civic,Standard,2016,Blanco,SUV,Usado,14560,4
111195,GLP,Chevrolet,Cruze,Limited,2019,Blanco,Camioneta,Usado,14560,2
252087,GLP,Chevrolet,Cruze,Standard,2002,Gris,Coupe,Usado,5600,3
46138,Hibrido,Nissan,Altima,Deluxe,2024,Blanco,Compacto,Usado,20736,4
123086,Hibrido,Honda,Civic,Limited,2013,Verde,Coupe,Usado,6720,4
240431,GLP,Chevrolet,Cruze,Limited,2006,Verde,Compacto,Usado,5040,4
201249,Gasolina,Toyota,Corolla,Touring,2005,Rojo,Compacto,Usado,5040,2
200550,Gasolina,Hyundai,Elantra,Sport,2008,Rojo,Camioneta,Usado,7280,4
38492,Gasolina,Nissan,Altima,Limited,2000,Azul,SUV,Usado,10400,4
116120,Hibrido,Honda,Civic,Sport,2021,Azul,Sedan,Usado,13440,4
131603,GLP,Ford,F150,Touring,2006,Azul,Camioneta,Usado,7280,4
6303,Electrico,BMW,X5,Limited,2003,Verde,SUV,Usado,20280,4
24176,Electrico,BMW,X5,Limited,2023,Rojo,Coupe,Usado,28800,4
222804,Hibrido,Honda,Civic,Deluxe,2018,Negro,Compacto,Usado,12096,2
213860,Hibrido,Nissan,Altima,Deluxe,2014,Gris,Camioneta,Usado,17472,2
16331,Gasolina,Ford,F150,Standard,2010,Blanco,Coupe,Usado,8000,2
138592,Electrico,BMW,X5,Standard,2008,Blanco,Coupe,Usado,8400,2
92531,Electrico,BMW,X5,Deluxe,2003,Gris,SUV,Usado,10920,4
238535,Hibrido,Nissan,Altima,Limited,2015,Blanco,SUV,Usado,17472,4
51603,Electrico,BMW,X5,Touring,2003,Rojo,Sedan,Usado,8400,2
92053,Electrico,BMW,X5,Deluxe,2014,Rojo,Camioneta,Usado,21840,2
293786,Hibrido,Toyota,Corolla,Limited,2001,Gris,Camioneta,Usado,8736,4
244570,GLP,Ford,F150,Sport,2003,Rojo,Camioneta,Usado,7280,4
251042,Hibrido,Nissan,Altima,Sport,2012,Negro,Sedan,Usado,6720,2
96425,Gasolina,Hyundai,Elantra,Deluxe,2022,Negro,Camioneta,Usado,17472,2
79864,Hibrido,Honda,Civic,Deluxe,2022,Azul,SUV,Usado,20966,4
55234,GLP,Ford,F150,Touring,2022,Negro,Sedan,Usado,13440,2
94616,Electrico,BMW,X5,Standard,2019,Blanco,SUV,Usado,21840,4
45602,Hibrido,Nissan,Altima,Standard,2002,Rojo,Camioneta,Usado,12480,2
151302,Gasolina,Nissan,Altima,Standard,2002,Negro,Sedan,Usado,5600,2
277579,GLP,Ford,F150,Sport,2012,Gris,Sedan,Usado,5600,2
33469,Hibrido,Toyota,Corolla,Sport,2017,Rojo,SUV,Usado,24960,4
97761,Gasolina,BMW,X5,Deluxe,2008,Verde,SUV,Usado,7280,4
267752,GLP,Ford,F150,Standard,2017,Azul,Sedan,Usado,11200,4
298796,Gasolina,Honda,Civic,Deluxe,2020,Azul,Sedan,Usado,11200,4
9112,Gas,Hyundai,Elantra,Touring,2018,Rojo,SUV,Usado,22984,4
144961,Gasolina,Toyota,Corolla,Standard,2023,Rojo,Compacto,Usado,12096,2
42082,Gasolina,Nissan,Altima,Touring,2002,Verde,Compacto,Usado,7200,2
7334,Gasolina,Ford,F150,Touring,2016,Azul,Sedan,Usado,20800,2
43695,GLP,Chevrolet,Cruze,Touring,2009,Azul,SUV,Usado,10400,2
281941,Hibrido,Honda,Civic,Touring,2007,Verde,SUV,Usado,8736,2
265029,Gasolina,Hyundai,Elantra,Deluxe,2008,Rojo,Sedan,Usado,5600,2
267862,Gasolina,Nissan,Altima,Sport,2005,Verde,Camioneta,Usado,7280,2
211679,Gasolina,Hyundai,Elantra,Standard,2021,Azul,Coupe,Usado,11200,3
89076,Hibrido,Nissan,Altima,Touring,2011,Rojo,Coupe,Usado,6720,4
34981,Hibrido,Nissan,Altima,Touring,2014,Blanco,Compacto,Usado,17280,2
93389,Electrico,BMW,X5,Standard,2005,Rojo,Coupe,Usado,8400,4
169217,Gasolina,Chevrolet,Cruze,Standard,2010,Verde,Sedan,Usado,5600,4
75092,Hibrido,Nissan,Altima,Standard,2022,Rojo,Camioneta,Usado,20966,4
190322,Hibrido,Honda,Civic,Deluxe,2004,Gris,Compacto,Usado,6048,4
176640,Gasolina,Nissan,Altima,Limited,2006,Azul,Coupe,Usado,5600,4
76791,Electrico,BMW,X5,Deluxe,2021,Gris,Coupe,Usado,16800,2
59404,GLP,Ford,F150,Sport,2006,Negro,SUV,Usado,7280,4
176263,Gasolina,Honda,Civic,Touring,2014,Azul,Sedan,Usado,11200,2
284269,Hibrido,Nissan,Altima,Sport,2007,Verde,Compacto,Usado,6048,4
190950,Gasolina,Ford,F150,Sport,2024,Blanco,SUV,Usado,17472,2
76269,Gasolina,Chevrolet,Cruze,Limited,2012,Azul,SUV,Usado,7280,4
68962,Gasolina,Ford,F150,Standard,2001,Negro,SUV,Usado,7280,2
199946,GLP,Chevrolet,Cruze,Standard,2013,Blanco,Camioneta,Usado,7280,4
18245,Gasolina,Honda,Civic,Deluxe,2024,Rojo,Coupe,Usado,19200,4
200182,GLP,Ford,F150,Sport,2009,Gris,SUV,Usado,7280,2
113260,Gasolina,Chevrolet,Cruze,Sport,2016,Azul,SUV,Usado,14560,4
41136,Gasolina,Hyundai,Elantra,Standard,2009,Negro,Compacto,Usado,7200,4
218739,Hibrido,Nissan,Altima,Deluxe,2003,Rojo,SUV,Usado,8736,4
266040,Gas,Hyundai,Elantra,Sport,2012,Rojo,Coupe,Usado,4760,2
22121,Hibrido,Honda,Civic,Limited,2005,Blanco,Coupe,Usado,9600,2
149100,Gasolina,Ford,F150,Standard,2010,Rojo,SUV,Usado,7280,4
396,Hibrido,Toyota,Corolla,Deluxe,2007,Rojo,Compacto,Usado,11232,4
102200,Hibrido,Nissan,Altima,Deluxe,2013,Rojo,Sedan,Usado,6720,2
111720,Gasolina,Chevrolet,Cruze,Touring,2024,Gris,Sedan,Usado,13440,4
144603,Gasolina,Toyota,Corolla,Standard,2006,Gris,Sedan,Usado,5600,4
4965,Gasolina,Toyota,Corolla,Touring,2002,Rojo,SUV,Usado,13520,2
71345,Hibrido,Toyota,Corolla,Deluxe,2015,Verde,Coupe,Usado,13440,4
41684,Gasolina,Hyundai,Elantra,Touring,2023,Blanco,Camioneta,Usado,24960,4
104247,Hibrido,Honda,Civic,Deluxe,2015,Azul,Coupe,Usado,13440,2
226665,Gasolina,Honda,Civic,Sport,2012,Negro,Sedan,Usado,5600,2
30198,GLP,Chevrolet,Cruze,Sport,2014,Blanco,Coupe,Usado,16000,4
66715,Gasolina,Nissan,Altima,Deluxe,2020,Gris,Sedan,Usado,11200,2
128510,Hibrido,Toyota,Corolla,Standard,2010,Verde,Compacto,Usado,6048,4
129127,Hibrido,Honda,Civic,Standard,2009,Gris,Camioneta,Usado,8736,2
244608,Electrico,BMW,X5,Touring,2023,Rojo,Sedan,Usado,20160,2
86380,Gasolina,Chevrolet,Cruze,Touring,2018,Rojo,SUV,Usado,14560,4
249873,Gas,Hyundai,Elantra,Touring,2019,Rojo,Camioneta,Usado,12376,4
56424,Gas,Hyundai,Elantra,Touring,2007,Verde,Camioneta,Usado,6188,2
249197,Gasolina,Hyundai,Elantra,Touring,2022,Negro,Coupe,Usado,13440,2
193554,Gasolina,Honda,Civic,Standard,2002,Negro,Coupe,Usado,5600,4
74268,Hibrido,Honda,Civic,Sport,2011,Rojo,SUV,Usado,8736,2
145868,Gasolina,Honda,Civic,Sport,2021,Negro,Sedan,Usado,11200,4
100811,Gasolina,BMW,X5,Limited,2015,Negro,SUV,Usado,14560,2
203883,Gasolina,Ford,F150,Deluxe,2018,Verde,Camioneta,Usado,14560,2
4846,Gasolina,BMW,X5,Standard,2010,Rojo,Sedan,Usado,10400,4
292459,Hibrido,Nissan,Altima,Touring,2019,Blanco,Camioneta,Usado,17472,4
212896,Hibrido,Toyota,Corolla,Sport,2002,Rojo,Camioneta,Usado,8736,2
162345,Hibrido,Nissan,Altima,Touring,2002,Negro,SUV,Usado,8736,2
185782,Gasolina,Nissan,Altima,Limited,2002,Gris,Camioneta,Usado,7280,4
96020,Gasolina,BMW,X5,Sport,2023,Verde,Sedan,Usado,13440,2
54599,Hibrido,Honda,Civic,Touring,2022,Azul,Camioneta,Usado,20966,4
287320,Gasolina,BMW,X5,Touring,2009,Rojo,Camioneta,Usado,7280,4
194984,GLP,Ford,F150,Sport,2003,Azul,Camioneta,Usado,7280,2
127001,Electrico,BMW,X5,Standard,2009,Gris,Coupe,Usado,8400,2
284113,Gasolina,Ford,F150,Deluxe,2008,Gris,Camioneta,Usado,7280,4
49660,Hibrido,Nissan,Altima,Touring,2013,Rojo,Compacto,Usado,8640,4
47568,Gasolina,Nissan,Altima,Touring,2016,Negro,Camioneta,Usado,20800,2
45661,Gas,Hyundai,Elantra,Limited,2008,Negro,Compacto,Usado,6120,2
273143,Gasolina,Chevrolet,Cruze,Touring,2023,Azul,Coupe,Usado,13440,4
252829,Gas,Hyundai,Elantra,Sport,2021,Blanco,Compacto,Usado,8568,4
252523,GLP,Chevrolet,Cruze,Standard,2015,Blanco,Coupe,Usado,11200,2
2796,Gas,Hyundai,Elantra,Deluxe,2008,Gris,Compacto,Usado,7956,2
222766,Gas,Hyundai,Elantra,Touring,2013,Verde,SUV,Usado,6188,4
148415,Gas,Hyundai,Elantra,Deluxe,2022,Azul,Camioneta,Usado,14851,2
286597,Gas,Hyundai,Elantra,Deluxe,2006,Gris,Coupe,Usado,4760,2
186740,Gas,Hyundai,Elantra,Limited,2015,Blanco,Compacto,Usado,8568,4
247343,Hibrido,Honda,Civic,Touring,2002,Azul,Sedan,Usado,6720,4
30362,Gasolina,Chevrolet,Cruze,Limited,2003,Gris,Compacto,Usado,7200,2
225525,Gasolina,Ford,F150,Standard,2004,Verde,Sedan,Usado,5600,4
40773,Gasolina,Nissan,Altima,Standard,2003,Azul,Coupe,Usado,8000,4
204998,Gasolina,Hyundai,Elantra,Standard,2022,Rojo,Coupe,Usado,13440,2
192310,Gasolina,Honda,Civic,Sport,2023,Verde,Sedan,Usado,13440,2
95652,Gas,Hyundai,Elantra,Deluxe,2005,Verde,Camioneta,Usado,6188,2
128331,Gasolina,BMW,X5,Sport,2020,Verde,Camioneta,Usado,14560,4
110465,Gasolina,Ford,F150,Sport,2024,Azul,Camioneta,Usado,17472,4
111355,Hibrido,Honda,Civic,Sport,2012,Rojo,Sedan,Usado,6720,2
48408,Gasolina,Toyota,Corolla,Standard,2011,Gris,Camioneta,Usado,10400,2
95106,Hibrido,Honda,Civic,Standard,2023,Verde,Compacto,Usado,14515,4
270230,Gasolina,BMW,X5,Limited,2006,Gris,Compacto,Usado,5040,2
5132,Gasolina,BMW,X5,Sport,2016,Gris,Sedan,Usado,20800,2
196969,GLP,Chevrolet,Cruze,Standard,2008,Negro,Camioneta,Usado,7280,2
70447,Gas,Hyundai,Elantra,Standard,2024,Negro,SUV,Usado,14851,4
77457,Hibrido,Honda,Civic,Touring,2008,Blanco,Coupe,Usado,6720,4
102734,Gasolina,Ford,F150,Touring,2015,Verde,Sedan,Usado,11200,4
245626,Hibrido,Nissan,Altima,Sport,2017,Negro,Camioneta,Usado,17472,4
130740,GLP,Ford,F150,Limited,2017,Verde,Sedan,Usado,11200,2
75140,Gasolina,Chevrolet,Cruze,Standard,2009,Negro,Sedan,Usado,5600,2
246873,Gasolina,Nissan,Altima,Limited,2023,Blanco,SUV,Usado,17472,2
266282,Electrico,BMW,X5,Deluxe,2013,Blanco,Camioneta,Usado,10920,4
155385,GLP,Chevrolet,Cruze,Standard,2002,Verde,Compacto,Usado,5040,4
178207,Gas,Hyundai,Elantra,Standard,2008,Blanco,Coupe,Usado,4760,4
194719,Hibrido,Honda,Civic,Standard,2014,Verde,Compacto,Usado,12096,2
121578,Hibrido,Toyota,Corolla,Sport,2020,Negro,SUV,Usado,17472,2
244709,Gasolina,Nissan,Altima,Limited,2000,Rojo,Coupe,Usado,5600,4
16781,GLP,Ford,F150,Deluxe,2022,Rojo,SUV,Usado,24960,2
44130,GLP,Chevrolet,Cruze,Limited,2016,Gris,SUV,Usado,20800,4
209332,Gasolina,Honda,Civic,Sport,2014,Blanco,SUV,Usado,14560,2
199585,Electrico,BMW,X5,Sport,2004,Blanco,Sedan,Usado,8400,4
243087,Gasolina,Toyota,Corolla,Standard,2016,Gris,Compacto,Usado,10080,2
70965,Hibrido,Honda,Civic,Standard,2015,Blanco,Coupe,Usado,13440,4
73755,Gasolina,Ford,F150,Standard,2019,Blanco,Camioneta,Usado,14560,4
51458,Electrico,BMW,X5,Touring,2024,Azul,Sedan,Usado,20160,4
181138,Gasolina,Hyundai,Elantra,Limited,2024,Gris,SUV,Usado,17472,2
88407,Hibrido,Honda,Civic,Sport,2003,Negro,Compacto,Usado,6048,2
64666,Gas,Hyundai,Elantra,Touring,2007,Blanco,Camioneta,Usado,6188,2
258434,Gasolina,Nissan,Altima,Limited,2024,Verde,Sedan,Usado,13440,4
292891,Gasolina,Hyundai,Elantra,Limited,2013,Blanco,Sedan,Usado,5600,4
5666,Gasolina,Hyundai,Elantra,Touring,2007,Blanco,Coupe,Usado,10400,4
220779,Gasolina,Ford,F150,Standard,2004,Blanco,SUV,Usado,7280,4
218701,GLP,Ford,F150,Limited,2014,Blanco,SUV,Usado,14560,2
196085,Gasolina,BMW,X5,Deluxe,2005,Rojo,Compacto,Usado,5040,2
36537,Gasolina,Toyota,Corolla,Deluxe,2011,Negro,Coupe,Usado,8000,2
159051,Hibrido,Toyota,Corolla,Deluxe,2019,Azul,Coupe,Usado,13440,4
218745,Gasolina,Toyota,Corolla,Touring,2018,Blanco,Sedan,Usado,11200,2
116926,GLP,Chevrolet,Cruze,Sport,2020,Gris,Sedan,Usado,11200,2
109239,Gasolina,Honda,Civic,Limited,2006,Gris,Sedan,Usado,5600,2
236881,Hibrido,Toyota,Corolla,Deluxe,2002,Rojo,Coupe,Usado,6720,2
299726,Hibrido,Nissan,Altima,Touring,2007,Gris,Sedan,Usado,6720,4
211570,Gasolina,Honda,Civic,Touring,2003,Rojo,Compacto,Usado,5040,4
65045,Gasolina,BMW,X5,Touring,2001,Gris,Sedan,Usado,5600,4
84570,Hibrido,Toyota,Corolla,Sport,2016,Negro,Camioneta,Usado,17472,4
80793,Hibrido,Toyota,Corolla,Limited,2014,Negro,SUV,Usado,17472,4
56146,GLP,Ford,F150,Touring,2023,Verde,SUV,Usado,17472,4
159767,Gasolina,Nissan,Altima,Standard,2004,Verde,Compacto,Usado,5040,2
74730,Gasolina,Hyundai,Elantra,Sport,2009,Rojo,Coupe,Usado,5600,2
143050,Gasolina,Ford,F150,Touring,2013,Blanco,Camioneta,Usado,7280,2
259251,Electrico,BMW,X5,Limited,2006,Negro,Camioneta,Usado,10920,4
222125,Gasolina,Nissan,Altima,Sport,2015,Azul,Camioneta,Usado,14560,4
66367,Electrico,BMW,X5,Deluxe,2016,Verde,SUV,Usado,21840,4
26937,GLP,Ford,F150,Sport,2019,Verde,Camioneta,Usado,20800,4
239864,Gasolina,BMW,X5,Deluxe,2019,Negro,Coupe,Usado,11200,2
253277,Gasolina,Ford,F150,Standard,2010,Negro,Coupe,Usado,5600,2
225591,Gasolina,BMW,X5,Deluxe,2020,Blanco,Camioneta,Usado,14560,4
217909,GLP,Ford,F150,Limited,2024,Rojo,Sedan,Usado,13440,2
17037,Hibrido,Toyota,Corolla,Limited,2003,Gris,Coupe,Usado,9600,3
